,row_#,cocstate,coc,coc_id,hudnum,status,year,organization_id,organization_name,hmis_org_id,project_id,project_name,hmis_project_id,hic_date,project_type,bed_type,geo_code,inventory_type,beginsoperationswithinyear,target_population,mc_kinney-vento,mckinneyventoesg,mckinneyventoesges,mckinneyventoesgrrh,mckinneyventococ,mckinneyventococsh,mckinneyventococth,mckinneyventococpsh,mckinneyventococrrh,mckinneyventococsro,mckinneyventospc,mckinneyventos8,mckinneyventoshp,federalfunding,federalfundingvash,federalfundingssvf,federalfundinggpd,federalfundinggpdbh,federalfundinggpdld,federalfundinggpdhh,federalfundinggpdct,federalfundinggpdsith,federalfundinggpdtp,federalfundinghchv,federalfundinghchvcrs,federalfundinghchvsh,federalfundingcwt,federalfundingbcp,federalfundingtlp,federalfundingmgh,federalfundingrhydp,federalfundinghopwa,federalfundinghopwahmv,federalfundinghopwaph,federalfundinghopwastsf,federalfundinghopwath,federalfundingpih,federalfundingother,federalfundingotherspecify,housingtype,victim_service_provider,address1,address2,city,state,zip,beds_hh_w_children,units_hh_w_children,hmis_beds_hh_w_children,veteran_beds_hh_w_children,youth_beds_hh_w_children,ch_beds_hh_w_children,beds_hh_wo_children,hmis_beds_hh_wo_children,veteran_beds_hh_wo_children,youth_beds_hh_wo_children,ch_beds_hh_wo_children,beds_hh_w_only_children,hmis_beds_hh_w_only_children,ch_beds_hh_w_only_children,year-round_beds,dv_beds,total_seasonal_beds,seasonal_beds_available_in_hmis,availability_start_date,availability_end_date,ov_beds,hmis_ov_beds,pit_count,total_beds,updated_on,mergeddefunctyear,questionusesdescriptorelements,questiondesirestousedescriptorelements,notes,projectnotes,sandyrelated,sandyrelatednote
5017,373822,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,8861,Hollywood Community Housing Corporation,109,94375,Argyle Court Apartments,1295,2019-01-23 00:00:00,PSH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1938 N. ARGYLE AVE.,,LOS ANGELES,CA,90068.0,2.0,2.0,2.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,29,,,,,,,,29.0,29,2019-04-14 18:29:09,,1,,,SPA 4,0,
5018,373861,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,8861,Hollywood Community Housing Corporation,109,113716,CA0395 Scattered Sites,2182,2019-01-23 00:00:00,PSH,,62118,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,5020 SANTA MONICA BLVD.,,LOS ANGELES,CA,90029.0,83.0,39.0,83.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,149,,,,,,,,188.0,149,2019-04-14 19:09:08,,1,,,SPA 4,0,
5019,373848,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,8861,Hollywood Community Housing Corporation,109,81797,Hollywood Bungalow Courts,2183,2019-01-23 00:00:00,PSH,,62118,C,,HIV,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,1516 N. SERRANO AVE.,,LOS ANGELES,CA,90027.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16,,,,,,,,14.0,16,2019-04-14 18:27:42,,1,,,SPA 4,0,
5020,373876,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,8861,Hollywood Community Housing Corporation,109,94376,Waterloo Heights Apartments,1296,2019-01-23 00:00:00,PSH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1011 WATERLOO ST.,,LOS ANGELES,CA,90026.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17,,,,,,,,18.0,17,2019-04-14 19:04:14,,1,,,SPA 4,0,
5021,373669,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42683,Home at Last Community Development Corporation,108,117843,CES Bridge Housing Program Youth,2640,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5165 S. VERMONT AVE.,,LOS ANGELES,CA,90037.0,0.0,0.0,0.0,0.0,0.0,,60.0,60.0,0.0,60.0,,0.0,0.0,,60,,0.0,0.0,,,0.0,0.0,36.0,60,2019-04-13 00:46:44,,1,,,SPA 6,0,
5022,373664,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42683,Home at Last Community Development Corporation,108,117839,CES Crisis Housing Program Youth,2639,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,4920 S. AVALON BLVD.,,LOS ANGELES,CA,90011.0,0.0,0.0,0.0,0.0,0.0,,60.0,60.0,0.0,60.0,,0.0,0.0,,60,,0.0,0.0,,,0.0,0.0,53.0,60,2019-04-16 03:37:30,,1,,,SPA 6,0,
5023,373671,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42683,Home at Last Community Development Corporation,108,117845,Winter Shelter Program Adult Females SPA 6,3120,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5500 S. HOOVER ST.,,LOS ANGELES,CA,90037.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,,49.0,49.0,2018-12-01 00:00:00,2019-03-31 00:00:00,0.0,0.0,47.0,49,2019-04-18 01:02:38,,1,,,SPA 6,0,
5024,373670,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42683,Home at Last Community Development Corporation,108,117844,Winter Shelter Program Adult Males SPA 6,3014,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5165 VERMONT AVE.,,LOS ANGELES,CA,90037.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,,49.0,49.0,2018-12-01 00:00:00,2019-03-31 00:00:00,0.0,0.0,43.0,49,2019-04-18 01:02:21,,1,,,SPA 6,0,
5025,374407,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42683,Home at Last Community Development Corporation,108,118108,Winter Shelter Program Gramercy SPA 6,3249,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,4831 S. GRAMERCY PL.,,LOS ANGELES,CA,90068.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,,47.0,47.0,2019-01-23 00:00:00,2019-03-31 00:00:00,0.0,0.0,17.0,47,2019-07-22 18:42:30,,1,,,SPA 6,0,
5026,373672,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,42683,Home at Last Community Development Corporation,108,117846,Winter Shelter Program Youth SPA 6,3015,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2712 W. VERNON AVE.,,LOS ANGELES,CA,90008.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,,47.0,47.0,2018-12-18 00:00:00,2019-03-31 00:00:00,0.0,0.0,13.0,47,2019-04-29 21:47:09,,1,,TAY winter shelter program did not ramp up until end up January.,SPA 6,0,
5027,374949,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,18744,Homeless Health Care Los Angeles,111,118208,CA1047 HACoLA Shelter Plus Care,1921,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2330 BEVERLY BLVD.,,LOS ANGELES,CA,90057.0,3.0,1.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,11,,,,,,,,11.0,11,2019-04-16 02:54:42,,1,,,SPA 4,0,
5028,374947,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,18744,Homeless Health Care Los Angeles,111,118207,Housing for Health,1252,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,2330 BEVERLY BLVD.,,LOS ANGELES,CA,90057.0,2.0,1.0,2.0,0.0,0.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,237,,,,,,,,237.0,237,2019-04-16 03:04:35,,1,,,SPA 4,0,
5029,374945,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112863,CA0345 Birch Grove Homes,1941,2019-01-23 00:00:00,PSH,,62490,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,11401 Bloomfield Ave,,Norwalk,CA,90650.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,20.0,20,2019-04-16 02:30:54,,1,,,,0,
5030,374950,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112867,CA0364 Denker House,2263,2019-01-23 00:00:00,PSH,,69037,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,3819 MOTOR AVE,#104,Culver City,CA,90501.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,54,,,,,,,,48.0,54,2019-04-16 03:02:31,,1,,,SPA 5,0,
5031,374956,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112859,CA0368 Elm Street Homes,1939,2019-01-23 00:00:00,PSH,,62490,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,11401 BLOOMFIELD AVE.,,NORWALK,CA,90650.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8,,,,,,,,8.0,8,2019-04-16 03:10:12,,1,,,SPA 7,0,
5032,374958,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,113720,CA0379 Garden Villas Homes,2270,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5530 KLUMP AVE.,,N HOLLYWOOD,CA,91601.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19,,,,,,,,19.0,19,2019-04-16 03:13:35,,1,,,,0,
5033,374959,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,81407,CA0386 Harbor Gateway Homes,1942,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1418 W. 218TH ST.,,LOS ANGELES,CA,90501.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,18,,,,,,,,17.0,18,2019-04-16 03:17:09,,1,,,SPA 8,0,
5034,374961,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112861,CA0387 Harvest House,2029,2019-01-23 00:00:00,PSH,,62490,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,14029 S. HARVEST AVE.,,NORWALK,CA,90650.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,,,5.0,6,2019-04-16 03:20:54,,1,,,SPA 7,0,
5035,374962,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112862,CA0390 Van Nuys Apartments,1940,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,13457 VANOWEN ST.,,VAN NUYS,CA,91405.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14,,,,,,,,14.0,14,2019-04-16 03:28:16,,1,,,SPA 2,0,
5036,374965,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,113721,CA0787 Elm Street Expansion,1943,2019-01-23 00:00:00,PSH,,62490,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,11401 BLOOMFIELD AVE.,,NORWALK,CA,90650.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,,,,,,5.0,6,2019-04-16 03:33:09,,1,,,SPA7,0,
5037,374966,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112865,CA0992 Sequoia Apartments,1259,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,14402 HAMLIN ST.,,LOS ANGELES,CA,91401.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,12,,,,,,,,12.0,12,2019-04-16 03:40:27,,1,,,SPA 2,0,
5038,374967,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,112868,CA1048 Vanowen Apartments,2267,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,14419 VANOWEN ST.,,VAN NUYS,CA,91405.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,14,,,,,,,,14.0,14,2019-04-16 03:43:29,,1,,,SPA 2,0,
5039,385296,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,122272,CA1218 HACoLA Shelter Plus Care,1920,2019-01-23 00:00:00,PSH,,69037,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,1345 W. 105TH ST.,,LOS ANGELES,CA,90044.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,11,,,,,,,,5.0,11,2019-04-23 00:38:03,,1,,,SPA 6,0,
5040,374970,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,3279,Homes for Life Foundation,29,103988,ILP SPA 3 Athena Homes,1779,2019-01-23 00:00:00,TH,,60030,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,26 S. ALMANSOR ST.,,ALHAMBRA,CA,91801.0,0.0,0.0,0.0,0.0,0.0,,18.0,18.0,0.0,18.0,,0.0,0.0,,18,,,,,,,,15.0,18,2019-04-16 03:59:15,,1,,,SPA 3,0,
5041,373124,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,23351,Hope of the Valley Rescue Mission,30,117616,Winter Shelter Program Pacoima SPA 2,1444,2019-01-23 00:00:00,ES,F,62118,C,,,1.0,1,1.0,0.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,11076 NORRIS AVE.,,PACOIMA,CA,91331.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,,150.0,150.0,2018-12-15 00:00:00,2019-03-31 00:00:00,0.0,0.0,123.0,150,2019-04-18 01:04:07,,1,,,SPA 2,0,
5042,373126,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,23351,Hope of the Valley Rescue Mission,30,117617,Winter Shelter Program Palmdale SPA 1,3013,2019-01-23 00:00:00,ES,F,62658,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,38626 9TH ST.,,PALMDALE,CA,93550.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,,50.0,50.0,2018-12-06 00:00:00,2019-03-31 00:00:00,0.0,0.0,46.0,50,2019-04-16 02:20:03,,1,,,SPA 1,0,
5043,370813,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,117220,CA1341 DMH Directly-Operated Bonus,2856,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,2600 WILSHIRE BLVD.,,LOS ANGELES,CA,90057.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,7,,,,,,,,7.0,7,2019-04-16 23:05:34,,1,,,SPA 4,0,
5044,370812,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112890,DHS Downtown Womens Center Bonus,1551,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,442 S. SAN PEDRO ST.,,LOS ANGELES,CA,90013.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,28,,,,,,,,28.0,28,2019-04-07 00:30:36,,1,,,SPA 4,0,
5045,370811,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112877,DHS Gettlove Bonus,1539,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,2600 WILSHIRE BLVD.,,LOS ANGELES,CA,90057.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,37,,,,,,,,37.0,37,2019-04-07 00:27:18,,1,,,SPA 4,0,
5046,370810,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112880,DHS Homeless Healthcare LA Bonus,1541,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,2330 BEVERLY BLVD.,,LOS ANGELES,CA,90057.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,26,,,,,,,,26.0,26,2019-04-07 00:22:11,,1,,,SPA 4,0,
5047,370808,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112874,DHS LA Family Housing Bonus,1553,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,7843 LANKERSHIM BLVD.,,NORTH HOLLYWOOD,CA,91605.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,23,,,,,,,,23.0,23,2019-04-16 23:04:38,,1,,,SPA 2,0,
5048,370807,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112876,DHS LAMP Bonus,1547,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,526 SAN PEDRO ST.,,LOS ANGELES,CA,90013.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,25,,,,,,,,25.0,25,2019-04-07 00:16:28,,1,,,SPA 4,0,
5049,370806,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112871,DHS Mental Health America Bonus,1548,2019-01-23 00:00:00,PSH,,62088,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,200 PINE AVE.,,LONG BEACH,CA,90802.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,42,,,,,,,,42.0,42,2019-04-07 00:14:17,,1,,,SPA 8,0,
5050,370805,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112884,DHS OPCC Bonus,1555,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,526 SAN PEDRO ST.,,LOS ANGELES,CA,90013.0,3.0,1.0,3.0,0.0,0.0,3.0,39.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,42,,,,,,,,42.0,42,2019-04-07 00:11:01,,1,,,SPA 4,0,
5051,370802,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,117216,DHS SCHARP Bonus,2662,2019-01-23 00:00:00,PSH,,62148,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,2610 INDUSTRY WY.,,LYNWOOD,CA,90262.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,,,,,,,1.0,1,2019-04-07 00:03:04,,1,,,SPA 6,0,
5052,370801,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112885,DHS SSG HOPICS Bonus,1543,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,5849 CROCKER ST.,,LOS ANGELES,CA,90003.0,8.0,2.0,8.0,0.0,0.0,8.0,21.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,29,,,,,,,,29.0,29,2019-04-06 23:57:47,,1,,,SPA 6,0,
5053,370800,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112881,DHS St Joseph Bonus,1545,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,204 HAMPTON DR.,,VENICE,CA,90291.0,2.0,1.0,2.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,30,,,,,,,,30.0,30,2019-04-18 01:10:47,,1,,,SPA 5,0,
5054,370798,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112879,DHS Step Up on Second Bonus,1537,2019-01-23 00:00:00,PSH,,63384,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,1328 2ND ST.,,SANTA MONICA,CA,90401.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,37,,,,,,,,37.0,37,2019-04-06 23:39:39,,1,,,SPA 5,0,
5055,370797,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,117215,DHS Union Station Bonus,2665,2019-01-23 00:00:00,PSH,,62724,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,825 E. ORANGE GROVE BLVD.,,PASADENA,CA,91104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,,,,,,,1.0,1,2019-04-06 23:35:30,,1,,,SPA 3,0,
5056,370796,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,11055,Housing Authority of the City of Los Angeles (HACLA),156,112893,DMH Downtown Womens Center Bonus,1550,2019-01-23 00:00:00,PSH,,62118,C,,,1.0,0,,,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,442 S. SAN PEDRO ST.,,LOS ANGELES,CA,90013.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,26,,,,,,,,26.0,26,2019-04-06 23:31:10,,1,,,SPA 4,0,
